,tune,chords
58,12,"[('1', 'Em7'), ('2', 'Gbm7b5'), ('2', 'B7b9'), ('1', 'Em7'), ('2', 'A7'), ('2', 'Ab7#9'), ('2', 'Gmaj7'), ('2', 'Em7'), ('2', 'Am7b5'), ('2', 'D7'), ('2', 'Dm7'), ('2', 'Abdim7'), ('2', 'Ab7b5'), ('4', 'Abm7'), ('4', 'Db7'), ('1', 'Cmaj7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Bm7'), ('2', 'Fm7'), ('4', 'Bm7'), ('4', 'Bdim'), ('2', 'Cmaj7'), ('4', 'E7'), ('4', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Dm7')]"
59,12,"[('1', 'Cmaj7'), ('2', 'Em7b5'), ('2', 'A7b9'), ('1', 'Dm7'), ('1', 'Bm7'), ('2', 'Fm7'), ('4', 'Bm7'), ('4', 'Bdim'), ('2', 'Cmaj7'), ('4', 'E7'), ('4', 'A7'), ('2', 'D7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Dm7')]"
60,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
61,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
62,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
63,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
64,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
65,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
66,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
67,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
68,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
69,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7')]"
70,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7'), ('1', 'Bbmaj7'), ('1', 'Bbmaj7'), ('1', 'C7'), ('1', 'C7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Cmaj7'), ('1', 'Cmaj7'), ('1', 'D7'), ('1', 'D7'), ('1', 'Fm7'), ('1', 'Fm7'), ('1', 'FmM7b5'), ('1', 'D7'), ('1', 'D7'), ('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
71,13,"[('1', 'C7'), ('1', 'C7'), ('1', 'C7')]"
72,14,"[('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Gm7'), ('2', 'Dbm7b9'), ('2', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'Bb13'), ('2', 'Em'), ('2', 'Dbm/E'), ('2', 'Em6'), ('2', 'Em7'), ('2', 'EmM7'), ('2', 'Em7'), ('1', 'Bbm7#5'), ('1', 'Abm13sus'), ('1', 'Abm13b9')]"
73,14,"[('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Gm7'), ('2', 'Dbm7b9'), ('2', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'Bb13'), ('2', 'Em'), ('2', 'Dbm/E'), ('2', 'Em6'), ('2', 'Em7'), ('2', 'EmM7'), ('2', 'Em7'), ('1', 'Bbm7#5'), ('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Gm7'), ('2', 'Dbm7b9'), ('2', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'Bb13'), ('2', 'Em'), ('2', 'Dbm/E'), ('2', 'Em6'), ('2', 'Em7'), ('2', 'EmM7'), ('2', 'Em7'), ('1', 'Bbm7#5'), ('1', 'Abm13sus'), ('1', 'Abm13b9')]"
74,14,"[('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Gm7'), ('2', 'Dbm7b9'), ('2', 'Dbm13'), ('1', 'Fmaj7'), ('1', 'Bb13'), ('2', 'Em'), ('2', 'Dbm/E'), ('2', 'Em6'), ('2', 'Em7'), ('2', 'EmM7'), ('2', 'Em7'), ('1', 'Bbm7#5'), ('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Gbm11'), ('1', 'Gbm13#11'), ('1', 'Em11'), ('1', 'Bbm13b9'), ('1', 'Dm11'), ('1', 'Abm13b9'), ('2', 'E13'), ('2', 'E7#5'), ('2', 'Bbm9sus'), ('2', 'Bbm7#5')]"
75,14,"[('1', 'Gbm11'), ('1', 'Gbm13#11'), ('1', 'Em11'), ('1', 'Bbm13b9'), ('1', 'Dm11'), ('1', 'Abm13b9'), ('2', 'E13'), ('2', 'E7#5'), ('2', 'Bbm9sus'), ('2', 'Bbm7#5'), ('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Em9'), ('1', 'Bbm7b13'), ('1', 'Dm9'), ('1', 'Abm13b9'), ('1', 'Dbm6'), ('1', 'Dbm6')]"
76,14,"[('1', 'Abm13sus'), ('1', 'Abm13b9'), ('1', 'Em9'), ('1', 'Bbm7b13'), ('1', 'Dm9'), ('1', 'Abm13b9'), ('1', 'Dbm6'), ('1', 'Dbm6')]"
77,15,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
78,15,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
79,15,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'C7#9'), ('2', 'Fm'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Bm'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Am7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'G7#9')]"
80,15,"[('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'C7#9'), ('2', 'Fm'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Bm'), ('2', 'Bbm7'), ('2', 'Eb7'), ('1', 'Am7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('1', 'Cm'), ('1', 'G7#9')]"
81,16,"[('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7')]"
82,16,"[('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Fm7'), ('2', 'Dbm6'), ('4', 'Gbm7'), ('4', 'B7')]"
83,16,"[('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Fm7'), ('2', 'Dbm6'), ('4', 'Gbm7'), ('4', 'B7'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Abm7'), ('2', 'Abdim7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'E6'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7')]"
84,16,"[('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Abm7'), ('2', 'Abdim7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'Emaj7'), ('2', 'Dbm7'), ('2', 'Gbm7'), ('2', 'B7'), ('2', 'E6'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7')]"
85,16,"[('2', 'Cmaj7'), ('2', 'Gbm13'), ('1', 'Cmaj7'), ('2', 'Em7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'Abm7'), ('2', 'Dbm6'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'Abm7')]"
86,17,"[('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'CmM7'), ('2', 'Cm7'), ('2', 'Cm6'), ('1', 'Fm7'), ('2', 'Abm6'), ('2', 'Bb7')]"
87,17,"[('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'CmM7'), ('2', 'Cm7'), ('2', 'Cm6'), ('1', 'Fm7'), ('2', 'Abm6'), ('2', 'Bb7'), ('2', 'Ebmaj7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Am7'), ('1', 'G7b9')]"
88,17,"[('2', 'Ebmaj7'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Bb7'), ('1', 'Ebmaj7'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Am7'), ('1', 'G7b9'), ('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'CmM7'), ('2', 'Cm7'), ('2', 'Cm6'), ('1', 'Fm7'), ('2', 'Abm6'), ('2', 'Bb7')]"
89,17,"[('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('2', 'Fm7/Eb'), ('2', 'Dm7b5'), ('2', 'G7b9'), ('2', 'Cm'), ('2', 'CmM7'), ('2', 'Cm7'), ('2', 'Cm6'), ('1', 'Fm7'), ('2', 'Abm6'), ('2', 'Bb7'), ('1', 'Bbm7'), ('2', 'Eb7sus'), ('2', 'Eb7'), ('1', 'Abmaj7'), ('2', 'Abm6'), ('2', 'Dm7'), ('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('4', 'Am7'), ('4', 'G7'), ('1', 'Cm')]"
90,17,"[('1', 'Bbm7'), ('2', 'Eb7sus'), ('2', 'Eb7'), ('1', 'Abmaj7'), ('2', 'Abm6'), ('2', 'Dm7'), ('2', 'Cm'), ('2', 'Cmb6'), ('2', 'Cm6'), ('2', 'Cm7'), ('2', 'Fm7'), ('4', 'Am7'), ('4', 'G7'), ('1', 'Cm')]"
91,18,"[('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11')]"
92,18,"[('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11')]"
93,18,"[('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11')]"
94,18,"[('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Dbm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11')]"
95,18,"[('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11'), ('1', 'Cm11')]"
96,19,"[('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11')]"
97,19,"[('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11')]"
98,19,"[('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Gm11'), ('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Ebm7'), ('1', 'Am7'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'G/C'), ('2', 'Dm7/G'), ('2', 'Edim/G'), ('2', 'Em7/G')]"
99,19,"[('1', 'Cm7'), ('1', 'Cm7'), ('1', 'Ebm7'), ('1', 'Am7'), ('1', 'Dm7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'G/C'), ('2', 'Dm7/G'), ('2', 'Edim/G'), ('2', 'Em7/G')]"
100,20,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'G7sus'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A9'), ('1', 'D9'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7#5')]"
101,20,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'G7sus'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'C7'), ('2', 'B7#5'), ('2', 'Em7'), ('2', 'A9'), ('1', 'D9'), ('2', 'Am7'), ('2', 'D7'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7#5'), ('1', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Em7b5'), ('1', 'A7#5'), ('1', 'D9'), ('2', 'Am7'), ('2', 'D9'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7#5')]"
102,20,"[('1', 'C7'), ('2', 'Gm7'), ('2', 'C7'), ('1', 'Em7b5'), ('1', 'A7#5'), ('1', 'D9'), ('2', 'Am7'), ('2', 'D9'), ('1', 'Dm7'), ('2', 'G7'), ('2', 'G7#5'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Bb9'), ('4', 'A7'), ('4', 'A7/G'), ('2', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
103,20,"[('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Bb9'), ('4', 'A7'), ('4', 'A7/G'), ('2', 'Gbm7b5'), ('2', 'Fm6'), ('2', 'Em7'), ('2', 'A7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7')]"
104,21,"[('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm6/A'), ('2', 'Fm6'), ('1', 'Dbm/G'), ('1', 'G7')]"
105,21,"[('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm6/A'), ('2', 'Fm6'), ('1', 'Dbm/G'), ('1', 'G7'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm6/A'), ('2', 'Fm6'), ('1', 'Dbm/G'), ('1', 'G7')]"
106,21,"[('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm'), ('4', 'Dm7'), ('4', 'Ebdim'), ('4', 'Dbm/E'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('4', 'Dbm/E'), ('4', 'Ebm7'), ('4', 'Dm7'), ('4', 'G7'), ('2', 'Dbm'), ('2', 'Dbm7'), ('2', 'Gbm6/A'), ('2', 'Fm6'), ('1', 'Dbm/G'), ('1', 'G7'), ('1', 'Cmaj7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('2', 'Cmaj7/E'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm6'), ('2', 'Dbm/G'), ('2', 'G7')]"
107,21,"[('1', 'Cmaj7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('2', 'Cmaj7/E'), ('2', 'Ebdim7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('1', 'E7'), ('1', 'A7'), ('1', 'A7'), ('1', 'D7'), ('1', 'G7'), ('2', 'Cmaj7'), ('2', 'Gbm6'), ('2', 'Dbm/G'), ('2', 'G7')]"
108,22,"[('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7')]"
109,22,"[('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7')]"
110,22,"[('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'Fm7'), ('1', 'Amaj7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Abmaj7'), ('2', 'G7b13')]"
111,22,"[('2', 'Dm7'), ('2', 'G7'), ('2', 'Cmaj7'), ('2', 'Am7'), ('2', 'Dm7'), ('2', 'G7'), ('1', 'Cmaj7'), ('2', 'Bm7'), ('2', 'Fm7'), ('1', 'Amaj7'), ('2', 'Bbm7'), ('2', 'Eb7'), ('2', 'Abmaj7'), ('2', 'G7b13'), ('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Fm7/Eb'), ('1', 'Dm7'), ('1', 'G7b13'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'Abmaj7'), ('1', 'Ab7#11'), ('1', 'Cm7/G'), ('2', 'Dm7b5'), ('2', 'G7b13'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
112,22,"[('2', 'Cm'), ('2', 'Cm'), ('2', 'Cm7/Bb'), ('2', 'Am7b5'), ('1', 'Abmaj7'), ('1', 'Abmaj7'), ('1', 'Fm7'), ('1', 'Fm7/Eb'), ('1', 'Dm7'), ('1', 'G7b13'), ('1', 'Abmaj7'), ('2', 'Dm7b5'), ('2', 'G7'), ('1', 'Abmaj7'), ('1', 'Ab7#11'), ('1', 'Cm7/G'), ('2', 'Dm7b5'), ('2', 'G7b13'), ('1', 'Cm'), ('2', 'Dm7b5'), ('2', 'G7b9')]"
113,23,"[('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('4', 'Cmaj7'), ('4', 'Dbm7'), ('2', 'Gbm6'), ('2', 'Gm7'), ('2', 'Dbm7'), ('2', 'Gm7'), ('2', 'Dbm7'), ('1', 'Fmaj7'), ('1', 'Fm6'), ('2', 'Em7'), ('2', 'A7b9'), ('2', 'Dm7'), ('2', 'Abm7')]"
